Дата публикации,Тип публикации,Публикация,Ссылка на публикацию,Дочитывания и просмотры,Показы,Открытия,Время просмотра в минутах,Комментарии,Подписки,Лайки,Стеллы,Суммарный доход,За время просмотра,Прочее,CTR,CR,ER,RPM,year_month,weekday,hour,month,CTR_clean,CR_clean,ER_clean
2024-08-23 08:42:58.848,Ролик,Суперкубок УЕФА - Все победители в 21 веке (2001-2024),https://dzen.ru/media/id/6358cb994fee997bedba5cec/66c820cd6724a47dad8c32ee,9,246,7,0,0,0,0,0,,,,0.028455284552845527,1.2857142857142858,0.0,,2024-08,Friday,8,8,0.028455284552845527,,0.0
2024-08-22 09:13:40.859,Видео,Главные трансферы лета 2024 #7 • Топ трансферы Атлетико / Челси сливает деньги / Защитники в МЮ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/66c6d5a365aa16002e20f979,74,832,84,0,0,0,0,0,,,,0.10096153846153846,0.8809523809523809,0.0,,2024-08,Thursday,9,8,0.10096153846153846,0.8809523809523809,0.0
2024-08-19 09:14:49.955,Видео,Спартак - Факел • 5 тур РПЛ • Спартак одержал уверенную победу,https://dzen.ru/media/id/6358cb994fee997bedba5cec/66c2e19f0828e01c222c6a12,3,58,3,0,0,0,0,0,,,,0.05172413793103448,1.0,0.0,,2024-08,Monday,9,8,0.05172413793103448,1.0,0.0
2024-08-16 09:15:08.873,Видео,Последние трансферы РПЛ #45 • Дзюба нашел новый клуб / Пират в Спартаке / Зенит освободил 2 игроков,https://dzen.ru/media/id/6358cb994fee997bedba5cec/66beed692ac7c157dad0d3a9,6,220,3,0,0,0,0,0,,,,0.013636363636363636,2.0,0.0,,2024-08,Friday,9,8,0.013636363636363636,,0.0
2024-08-15 09:07:05.602,Ролик,Суперкубок Англии по футболу все победители в 21 веке (2001 - 2024),https://dzen.ru/media/id/6358cb994fee997bedba5cec/66bd9a99b7f20827b64d2203,7,151,6,0,0,0,0,0,,,,0.039735099337748346,1.1666666666666667,0.0,,2024-08,Thursday,9,8,0.039735099337748346,,0.0
2024-08-14 08:58:27.163,Видео,Главные трансферы лета 2024 #6 • ПСЖ потратил 100 млн / Нападающий в Тоттенхэме / Трансферы Милана,https://dzen.ru/media/id/6358cb994fee997bedba5cec/66bc45beb5d46b4d2cc2c3ea,27,2766,32,0,0,0,0,0,,,,0.011569052783803326,0.84375,0.0,,2024-08,Wednesday,8,8,0.011569052783803326,0.84375,0.0
2024-08-13 09:12:00.862,Видео,Спартак - Ахмат • 4 тур РПЛ • Ничья / Слабые фланги / Нерабочие замены / Нужны трансферы,https://dzen.ru/media/id/6358cb994fee997bedba5cec/66baf7a344672b7eebaf5d27,0,44,0,0,0,0,0,0,,,,0.0,,,,2024-08,Tuesday,9,8,0.0,,
2024-08-10 19:17:56.087,Видео,"Последние трансферы РПЛ #44 • Крылья Советов, Химки, Динамо Махачкала укрепляются",https://dzen.ru/media/id/6358cb994fee997bedba5cec/66b790804f8f41381408e309,109,814,69,0,0,1,0,0,,,,0.08476658476658476,1.5797101449275361,0.0,,2024-08,Saturday,19,8,0.08476658476658476,,0.0
2024-08-08 08:47:53.816,Ролик,Все победители Суперкубка России по футболу (2003 - 2024),https://dzen.ru/media/id/6358cb994fee997bedba5cec/66b45a27b3966e5f725a2ab0,8,133,6,0,0,0,0,0,,,,0.045112781954887216,1.3333333333333333,0.0,,2024-08,Thursday,8,8,0.045112781954887216,,0.0
2024-08-07 09:07:37.181,Ролик,Суперкубок Португалии по футболу все победители в 21 веке (2001 - 2024),https://dzen.ru/media/id/6358cb994fee997bedba5cec/66b30e60a09deb78e7aaa190,9,141,3,0,0,0,0,0,,,,0.02127659574468085,3.0,0.0,,2024-08,Wednesday,9,8,0.02127659574468085,,0.0
2024-08-04 12:31:18.886,Видео,Главные трансферы лета 2024 #5 • Топ в Арсенале / Трансферы Атлетико Мадрид / Усиление Астон Виллы,https://dzen.ru/media/id/6358cb994fee997bedba5cec/66af48f41d30f961a159bc15,1,76,1,0,0,0,0,0,,,,0.013157894736842105,1.0,0.0,,2024-08,Sunday,12,8,0.013157894736842105,1.0,0.0
2024-08-02 09:18:41.315,Ролик,Кубок Германии по футболу все победители в 21 веке (2001 - 2024),https://dzen.ru/media/id/6358cb994fee997bedba5cec/66ac79226d1ffe19516e5676,14,172,3,0,0,0,0,0,,,,0.01744186046511628,4.666666666666667,0.0,,2024-08,Friday,9,8,0.01744186046511628,,0.0
2024-08-01 09:07:21.960,Ролик,Кубок Короля (Кубок Испании по футболу) все победители в 21 веке (2001-2024),https://dzen.ru/media/id/6358cb994fee997bedba5cec/66ab24e67dd0ef54756fb23b,126,493,11,0,0,0,0,0,,,,0.02231237322515213,11.454545454545455,0.0,,2024-08,Thursday,9,8,0.02231237322515213,,0.0
2024-07-31 09:29:22.057,Видео,"Последние трансферы РПЛ #43 • Чалов покидает ЦСКА, нападающий для Динамо, Миранчук уехал в США",https://dzen.ru/media/id/6358cb994fee997bedba5cec/66a9d6bad59e771d69ef054b,5,250,1,0,0,0,0,0,,,,0.004,5.0,0.0,,2024-07,Wednesday,9,7,0.004,,0.0
2024-07-29 09:22:40.197,Видео,Химки - Спартак • 2 тур РПЛ 24/25 • Барко делает разницу,https://dzen.ru/media/id/6358cb994fee997bedba5cec/66a730009c015076f834254c,3,65,2,0,0,0,0,0,,,,0.03076923076923077,1.5,0.0,,2024-07,Monday,9,7,0.03076923076923077,,0.0
2024-07-27 14:14:16.589,Видео,КБ Новости #28 • Левый вингер / Дмитриев игрок Спартака / Поиски левого защитника,https://dzen.ru/media/id/6358cb994fee997bedba5cec/66a4d2a0ba5e8b1a4669f88b,3,70,2,0,0,0,0,0,,,,0.02857142857142857,1.5,0.0,,2024-07,Saturday,14,7,0.02857142857142857,,0.0
2024-07-26 01:16:13.917,Видео,Бундеслига (Чемпионат Германии по футболу) 1903-2024 Все победители,https://dzen.ru/media/id/6358cb994fee997bedba5cec/66a2ccf21391a411550ec5f2,1773,39702,988,0,0,3,1,0,,,,0.024885396201702686,1.7945344129554657,0.0005640157924421884,,2024-07,Friday,1,7,0.024885396201702686,,0.0005640157924421884
2024-07-23 09:16:38.954,Видео,Главные трансферы лета 2024 #4 • Активный Манчестер Юнайтед / Нападающий для Лиона и Боруссии Д,https://dzen.ru/media/id/6358cb994fee997bedba5cec/669f460d05cb5f71224be96d,51,1597,50,0,0,0,0,0,,,,0.031308703819661866,1.02,0.0,,2024-07,Tuesday,9,7,0.031308703819661866,,0.0
2024-07-22 09:09:48.450,Видео,Оренбург - Спартак • 1 тур РПЛ 24/25 • Спартак проиграл Оренбургу / Новый сезон - новые проблемы,https://dzen.ru/media/id/6358cb994fee997bedba5cec/669df3167dc6311ce8448c2b,1,119,1,0,0,0,0,0,,,,0.008403361344537815,1.0,0.0,,2024-07,Monday,9,7,0.008403361344537815,1.0,0.0
2024-07-19 20:44:19.593,Видео,Кубок Америки по футболу (1916 - 2024) Все победители,https://dzen.ru/media/id/6358cb994fee997bedba5cec/669aa4e705cb5f7122651c3e,1535,23661,1133,0,0,3,2,0,,,,0.04788470478847048,1.354810238305384,0.0013029315960912053,,2024-07,Friday,20,7,0.04788470478847048,,0.0013029315960912053
2024-07-18 09:12:24.329,Видео,Последние трансферы РПЛ #42 • Новый защитник Краснодара / усиления Крыльев / Зенит теряет лидеров,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6698aded6cc5d74ec203d92e,6,123,1,0,0,0,0,0,,,,0.008130081300813009,6.0,0.0,,2024-07,Thursday,9,7,0.008130081300813009,,0.0
2024-07-16 09:00:30.734,Видео,Чемпионат Европы по футболу (1960 - 2024) Все победители и призеры,https://dzen.ru/media/id/6358cb994fee997bedba5cec/66960a7c7cf47c302b5b9c61,704,16543,186,0,0,2,1,0,,,,0.011243426222571481,3.78494623655914,0.0014204545454545455,,2024-07,Tuesday,9,7,0.011243426222571481,,0.0014204545454545455
2024-07-15 09:53:11.845,Видео,"Главные трансферы лета 2024 #3 • Усиления Баварии, центральные защитник для Наполи",https://dzen.ru/media/id/6358cb994fee997bedba5cec/6694c3e78d4fa975a959c090,4,60,0,0,0,0,0,0,,,,0.0,inf,0.0,,2024-07,Monday,9,7,0.0,,0.0
2024-07-13 18:23:57.697,Видео,Последние трансферы РПЛ #41 • Нападающий для ЦСКА / опорник в Локомотиве / усиление Химок,https://dzen.ru/media/id/6358cb994fee997bedba5cec/669294768a873f44be75fa68,1,79,1,0,0,0,0,0,,,,0.012658227848101266,1.0,0.0,,2024-07,Saturday,18,7,0.012658227848101266,1.0,0.0
2024-07-10 09:25:49.153,Видео,КБ Новости #27 • Спартак покупает игрока в атаку / Соболев уходит?,https://dzen.ru/media/id/6358cb994fee997bedba5cec/668e23a1e967170cf34b9113,5,109,3,0,0,0,0,0,,,,0.027522935779816515,1.6666666666666667,0.0,,2024-07,Wednesday,9,7,0.027522935779816515,,0.0
2024-07-08 22:32:18.889,Видео,Евро 2024 • Испания - Франция / Нидерланды - Англия • Полуфиналы • Кто окажется в ФИНАЛЕ?,https://dzen.ru/media/id/6358cb994fee997bedba5cec/668c3ac9a3f19e58b27e98f1,16,692,8,0,0,0,0,0,,,,0.011560693641618497,2.0,0.0,,2024-07,Monday,22,7,0.011560693641618497,,0.0
2024-07-05 09:20:18.096,Видео,Евро 2024 • 1/4 финала • Кто пройдет дальше?,https://dzen.ru/media/id/6358cb994fee997bedba5cec/66878d2ff6faca1d3f7dd6ac,104,5247,73,0,0,1,0,0,,,,0.013912712025919573,1.4246575342465753,0.0,,2024-07,Friday,9,7,0.013912712025919573,,0.0
2024-07-04 09:12:27.335,Видео,"Главные трансферы лета 2024 #2 • Трансферы Челси, защитник для Баварии, Дуглас Луис в Ювентусе",https://dzen.ru/media/id/6358cb994fee997bedba5cec/6686395827751401e4e334fe,1,46,2,0,0,0,0,0,,,,0.043478260869565216,0.5,0.0,,2024-07,Thursday,9,7,0.043478260869565216,0.5,0.0
2024-06-30 19:46:30.672,Видео,"Последние трансферы РПЛ #40 • Зенит разрывает трансферное окно / Трансферы ЦСКА, Акрона и др.",https://dzen.ru/media/id/6358cb994fee997bedba5cec/66818834f6faca1d3f301bc6,24,610,200,0,0,0,0,0,,,,0.32786885245901637,0.12,0.0,,2024-06,Sunday,19,6,0.32786885245901637,0.12,0.0
2024-06-29 10:00:06.820,Видео,Евро 2024 • 1/8 финала • Кто пройдет дальше?,https://dzen.ru/media/id/6358cb994fee997bedba5cec/667f874aac340e4b0dbbcb5a,5,69,2,0,0,0,0,0,,,,0.028985507246376812,2.5,0.0,,2024-06,Saturday,10,6,0.028985507246376812,,0.0
2024-06-25 08:56:05.367,Видео,КБ Новости #26 • Первый трансфер Спартака: Виллиан Жозе / Возвращение Промеса?,https://dzen.ru/media/id/6358cb994fee997bedba5cec/667a59e26671e347b885bd81,11,113,6,0,0,0,0,0,,,,0.05309734513274336,1.8333333333333333,0.0,,2024-06,Tuesday,8,6,0.05309734513274336,,0.0
2024-06-22 09:43:00.070,Видео,"Последние трансферы РПЛ #39 • Глушенков, Горшков и Волков в Зените, трансферы Факела, Ростова и др.",https://dzen.ru/media/id/6358cb994fee997bedba5cec/66766fc19a544801f66541d0,28,569,11,0,0,0,0,0,,,,0.019332161687170474,2.5454545454545454,0.0,,2024-06,Saturday,9,6,0.019332161687170474,,0.0
2024-06-17 08:59:31.838,Видео,"Евро 2024 • Группа F: Португалия, Турция, Грузия, Словакия • Кто пройдет дальше?",https://dzen.ru/media/id/6358cb994fee997bedba5cec/666fcdbb6b786d28b019f8d9,1013,47137,441,0,0,1,1,0,,,,0.009355707830366803,2.2970521541950113,0.0009871668311944718,,2024-06,Monday,8,6,0.009355707830366803,,0.0009871668311944718
2024-06-16 19:00:28.857,Видео,"Евро 2024 • Группа E: Бельгия, Украина, Словакия, Румыния • Кто пройдет дальше?",https://dzen.ru/media/id/6358cb994fee997bedba5cec/666f095fe6db732f8e1dd9e3,5,90,5,0,0,0,0,0,,,,0.05555555555555555,1.0,0.0,,2024-06,Sunday,19,6,0.05555555555555555,1.0,0.0
2024-06-15 16:51:21.639,Видео,"Евро 2024 • Группа D: Франция, Нидерланды, Австрия, Польша • Кто пройдет дальше?",https://dzen.ru/media/id/6358cb994fee997bedba5cec/666d9a1be6db732f8e083537,89,3334,70,0,0,0,0,0,,,,0.020995800839832032,1.2714285714285714,0.0,,2024-06,Saturday,16,6,0.020995800839832032,,0.0
2024-06-14 08:56:44.130,Видео,"Последние трансферы РПЛ #38 • Усиления Зенита, Возвращение Смолова, Вратарь для Динамо",https://dzen.ru/media/id/6358cb994fee997bedba5cec/666bd85cb205006d787a9894,3,110,4,0,0,0,1,0,,,,0.03636363636363636,0.75,0.3333333333333333,,2024-06,Friday,8,6,0.03636363636363636,0.75,0.3333333333333333
2024-06-13 09:02:17.970,Видео,"Евро 2024 • Группа C: Англия, Дания, Сербия, Словения • Кто пройдет дальше?",https://dzen.ru/media/id/6358cb994fee997bedba5cec/666a87e3c475b8563a892726,0,78,2,0,0,0,0,0,,,,0.02564102564102564,0.0,,,2024-06,Thursday,9,6,0.02564102564102564,0.0,
2024-06-11 09:17:07.773,Видео,"Евро 2024 • Группа B: Испания, Хорватия, Албания, Италия • Кто пройдет дальше?",https://dzen.ru/media/id/6358cb994fee997bedba5cec/6667e9b0bdac46701478b018,2,34,5,0,0,0,0,0,,,,0.14705882352941177,0.4,0.0,,2024-06,Tuesday,9,6,0.14705882352941177,0.4,0.0
2024-06-09 11:01:25.585,Видео,"Евро 2024 • Группа А: Германия, Венгрия, Шотландия, Швейцария • Кто пройдет дальше?",https://dzen.ru/media/id/6358cb994fee997bedba5cec/66655dc474e3fd4b43bdc0ff,651,35624,348,0,0,2,0,0,,,,0.009768695261621378,1.8706896551724137,0.0,,2024-06,Sunday,11,6,0.009768695261621378,,0.0
2024-06-07 09:18:35.158,Видео,"Последние трансферы РПЛ #37 • Новый тренер в ЦСКА, Зайнутдинов в Зените, Ростов закупает вратарей",https://dzen.ru/media/id/6358cb994fee997bedba5cec/6662a37c0754aa5ee91f2da0,9,144,9,0,0,1,0,0,,,,0.0625,1.0,0.0,,2024-06,Friday,9,6,0.0625,1.0,0.0
2024-06-05 08:52:48.775,Видео,Лига чемпионов УЕФА 2023/24 - Итоговый рейтинг,https://dzen.ru/media/id/6358cb994fee997bedba5cec/665ffa557f3e733b92c01c05,830,15423,600,0,0,1,4,0,,,,0.03890293717175647,1.3833333333333333,0.004819277108433735,,2024-06,Wednesday,8,6,0.03890293717175647,,0.004819277108433735
2024-06-04 08:52:15.269,Видео,Главные трансферы лета 2024 #1 • Самый ожидаемый трансфер / Тренерские назначения,https://dzen.ru/media/id/6358cb994fee997bedba5cec/665ea97486a3b40ea5fb6587,265,5209,320,0,0,0,0,0,,,,0.06143213668650413,0.828125,0.0,,2024-06,Tuesday,8,6,0.06143213668650413,0.828125,0.0
2024-06-03 09:00:48.510,Видео,"КБ Новости #25 • Слишкович покинул Спартак, Мелешин возвращается, Тишина на трансферах",https://dzen.ru/media/id/6358cb994fee997bedba5cec/665d596532ac0d6e72446368,3,42,2,0,0,0,0,0,,,,0.047619047619047616,1.5,0.0,,2024-06,Monday,9,6,0.047619047619047616,,0.0
2024-06-02 11:26:40.143,Видео,Лига чемпионов УЕФА (1956-2024) Все победители,https://dzen.ru/media/id/6358cb994fee997bedba5cec/665c29bee3b2816e15604255,4295,87294,1894,0,0,2,8,0,,,,0.02169679473961555,2.267687434002112,0.0018626309662398137,,2024-06,Sunday,11,6,0.02169679473961555,,0.0018626309662398137
2024-06-02 00:14:09.661,Ролик,Победители Лиги Чемпионов УЕФА в 21 веке (2001 - 2024) #футбол #лигачемпионов #реалмадрид,https://dzen.ru/media/id/6358cb994fee997bedba5cec/665b8d0a3ba39514b9a78cbe,1,79,1,0,0,0,0,0,,,,0.012658227848101266,1.0,0.0,,2024-06,Sunday,0,6,0.012658227848101266,1.0,0.0
2024-06-01 12:29:45.647,Видео,Все победители Лиги Европы УЕФА (Кубок УЕФА) (1972 - 2024),https://dzen.ru/media/id/6358cb994fee997bedba5cec/665ae8773cfc2971bcdb1cb2,2664,45371,1455,0,0,4,2,0,,,,0.03206894271671332,1.8309278350515463,0.0007507507507507507,,2024-06,Saturday,12,6,0.03206894271671332,,0.0007507507507507507
2024-05-30 09:18:19.825,Видео,"Последние трансферы РПЛ #36 • Сафонов в ПСЖ, Игроки покидают Локомотив, Чалов уходит?",https://dzen.ru/media/id/6358cb994fee997bedba5cec/6658170175f285503a1e8b29,2,72,2,0,0,0,0,0,,,,0.027777777777777776,1.0,0.0,,2024-05,Thursday,9,5,0.027777777777777776,1.0,0.0
2024-05-27 21:37:52.805,Ролик,Победители Кубка Англии по футболу в 21 веке (2001-2024),https://dzen.ru/media/id/6358cb994fee997bedba5cec/6654d25b0455237e905cbca8,55,258,10,0,0,0,0,0,,,,0.03875968992248062,5.5,0.0,,2024-05,Monday,21,5,0.03875968992248062,,0.0
2024-05-26 13:22:21.129,Видео,Все победители Кубка Италии по футболу (1922-2024),https://dzen.ru/media/id/6358cb994fee997bedba5cec/66530a9a4576313e32cbda20,694,18248,119,0,0,2,0,0,,,,0.006521262604121,5.831932773109243,0.0,,2024-05,Sunday,13,5,0.006521262604121,,0.0
2024-05-25 09:26:42.331,Видео,КБ Новости #24 • Уйдет ли Бабич? Что там с Промесом? Кто перейдет в Спартак?,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6651826b39a95a7f97ae39a9,11,136,5,0,0,1,0,0,,,,0.03676470588235294,2.2,0.0,,2024-05,Saturday,9,5,0.03676470588235294,,0.0
2024-05-24 08:56:11.857,Ролик,Победители Лиги Европы УЕФА в 21 веке (2001 - 2024) #футбол,https://dzen.ru/media/id/6358cb994fee997bedba5cec/66502b249ac2ab188b327161,18,240,6,0,0,0,0,0,,,,0.025,3.0,0.0,,2024-05,Friday,8,5,0.025,,0.0
2024-05-22 08:42:08.192,Видео,Все победители Английской Премьер-Лиги за всю историю турнира (1889-2024),https://dzen.ru/media/id/6358cb994fee997bedba5cec/664d824b1b47bc0faf751da6,4828,98971,1979,0,0,7,8,0,,,,0.019995756332663102,2.4396159676604348,0.0016570008285004142,,2024-05,Wednesday,8,5,0.019995756332663102,,0.0016570008285004142
2024-05-20 08:51:42.446,Видео,"Спартак - Рубин • 29 тур РПЛ • Спартак победил, а Джикия и Мозес покидают команду",https://dzen.ru/media/id/6358cb994fee997bedba5cec/664ae05114399147a83cae82,11,156,3,0,0,0,0,0,,,,0.019230769230769232,3.6666666666666665,0.0,,2024-05,Monday,8,5,0.019230769230769232,,0.0
2024-05-19 19:56:57.228,Ролик,Победители Английской Премьер-Лиги в 21 веке (2001-2024) #футбол #апл #манчестерсити,https://dzen.ru/media/id/6358cb994fee997bedba5cec/664a2d4622ce294559ddab88,5,198,2,0,0,0,0,0,,,,0.010101010101010102,2.5,0.0,,2024-05,Sunday,19,5,0.010101010101010102,,0.0
2024-05-19 00:49:04.230,Ролик,Победители Кубка Италии по футболу в 21 веке (2001-2024) #футбол #ювентус #кубокиталии #интер #милан,https://dzen.ru/media/id/6358cb994fee997bedba5cec/664920fb139eff572ff3d7d8,3,90,4,0,0,0,0,0,,,,0.044444444444444446,0.75,0.0,,2024-05,Sunday,0,5,0.044444444444444446,0.75,0.0
2024-05-17 08:41:58.088,Видео,КБ Новости #23 • Спартак выбрал нового тренера • Деян Станкович,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6646ec348ce5a7191658e3fa,1,17,1,0,0,0,0,0,,,,0.058823529411764705,1.0,0.0,,2024-05,Friday,8,5,0.058823529411764705,1.0,0.0
2024-05-13 20:46:05.842,Ролик,Победители Суперкубка Испании в 21 веке (2001-2024) #футбол #реалмадрид #барселона,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6642505fa1a86a3f177e5bd8,68,409,6,0,0,0,0,0,,,,0.014669926650366748,11.333333333333334,0.0,,2024-05,Monday,20,5,0.014669926650366748,,0.0
2024-05-12 14:08:27.232,Видео,Спартак - Краснодар • 28 тур РПЛ • Спартак вмешался в чемпионскую гонку,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6640a1369f669c30c32119d3,11,286,17,0,0,0,0,0,,,,0.05944055944055944,0.6470588235294118,0.0,,2024-05,Sunday,14,5,0.05944055944055944,0.6470588235294118,0.0
2024-05-11 15:38:10.083,Ролик,Победители Высшего Дивизиона Нидерландов (2001-2024) #футбол #аякс #псв,https://dzen.ru/media/id/6358cb994fee997bedba5cec/663f64656690517b558ef8ff,2,88,5,0,0,0,0,0,,,,0.056818181818181816,0.4,0.0,,2024-05,Saturday,15,5,0.056818181818181816,0.4,0.0
2024-05-10 16:34:19.985,Ролик,Победители Клубного Чемпионата Мира (2000-2023) #футбол,https://dzen.ru/media/id/6358cb994fee997bedba5cec/663e207e07a1bd09d328269e,2,53,1,0,0,0,0,0,,,,0.018867924528301886,2.0,0.0,,2024-05,Friday,16,5,0.018867924528301886,,0.0
2024-05-09 14:07:16.874,Ролик,Победители Чемпионата Португалии в 21 веке (2001-2024) #футбол #бенфика #порту #спортинг,https://dzen.ru/media/id/6358cb994fee997bedba5cec/663cab29efaafd06aeeff8de,3,57,1,0,0,0,0,0,,,,0.017543859649122806,3.0,0.0,,2024-05,Thursday,14,5,0.017543859649122806,,0.0
2024-05-07 21:55:59.473,Ролик,Победители чемпионата Франции по футболу в 21 веке (2001-2024) #псж #марсель #монако #лион,https://dzen.ru/media/id/6358cb994fee997bedba5cec/663a775fc4ca42469ed6485b,16,154,2,0,0,0,0,0,,,,0.012987012987012988,8.0,0.0,,2024-05,Tuesday,21,5,0.012987012987012988,,0.0
2024-05-06 09:04:37.114,Видео,НН - Спартак • 27 Тур РПЛ • Антифутбол и Спартак,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6638700714744e146400d65c,7,113,7,0,0,0,0,0,,,,0.061946902654867256,1.0,0.0,,2024-05,Monday,9,5,0.061946902654867256,1.0,0.0
2024-05-05 18:56:33.914,Ролик,Победители Ла Лиги в 21 веке (2001-2024) #футбол #реалмадрид #барселона,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6637ab1a11689f03b42d0763,5,100,2,0,0,0,0,0,,,,0.02,2.5,0.0,,2024-05,Sunday,18,5,0.02,,0.0
2024-05-04 14:06:19.199,Ролик,Победители Чемпионата Италии по футболу (Серия А) в 21 веке (2001 - 2024) #футбол,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6636151e7044c74bee293734,1,39,4,0,0,0,0,0,,,,0.10256410256410256,0.25,0.0,,2024-05,Saturday,14,5,0.10256410256410256,0.25,0.0
2024-05-02 09:03:41.015,Видео,"Динамо - Спартак • Кубок России - Путь Регионов, Полуфинал • Спартак идёт за кубком!",https://dzen.ru/media/id/6358cb994fee997bedba5cec/66332931e2770d79681e3215,54,1367,23,0,0,0,0,0,,,,0.016825164594001463,2.347826086956522,0.0,,2024-05,Thursday,9,5,0.016825164594001463,,0.0
2024-04-30 12:33:20.522,Ролик,Победители Бундеслиги в 21 веке (2001 - 2024) #футбол #бундеслига,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6630b94b47c42e56339a7efd,9,94,2,0,0,0,0,0,,,,0.02127659574468085,4.5,0.0,,2024-04,Tuesday,12,4,0.02127659574468085,,0.0
2024-04-29 18:24:17.616,Видео,Спартак - Локомотив • 26 Тур РПЛ • Спартак обыграл Локомотив,https://dzen.ru/media/id/6358cb994fee997bedba5cec/662fb919898c3608d2695e15,6,102,10,0,0,0,0,0,,,,0.09803921568627451,0.6,0.0,,2024-04,Monday,18,4,0.09803921568627451,0.6,0.0
2024-04-23 09:51:31.101,Видео,Ростов - Спартак • 25 Тур РПЛ • Спартак изменился и разгромил Ростов,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6627586fa60f79049239b6e1,16,265,12,0,0,0,0,0,,,,0.045283018867924525,1.3333333333333333,0.0,,2024-04,Tuesday,9,4,0.045283018867924525,,0.0
2024-04-19 09:28:23.296,Видео,"Зенит - Спартак • Кубок России - Путь РПЛ, Полуфинал • Спартак провел самый слабый матч в сезоне",https://dzen.ru/media/id/6358cb994fee997bedba5cec/66220bd8731b000bc08b59f9,50,1220,15,0,0,0,0,0,,,,0.012295081967213115,3.3333333333333335,0.0,,2024-04,Friday,9,4,0.012295081967213115,,0.0
2024-04-16 18:23:50.000,Пост,🏆Когда пройдут финалы топовых национальных и европейских кубков:  🔵Лига…,https://dzen.ru/media/id/6358cb994fee997bedba5cec/661e9806a4bb17522cf1af05,15,14,20,8,0,0,0,0,0.38,0.38,0.0,1.4285714285714286,0.75,0.0,25.333333333333332,2024-04,Tuesday,18,4,,0.75,0.0
2024-04-14 14:15:45.081,Видео,"Сочи - Спартак • 24 Тур РПЛ • Спартак играет безыдейно, Абаскаля нужно уволить!",https://dzen.ru/media/id/6358cb994fee997bedba5cec/661bb7a51913127907a1b8f9,13,114,3,0,0,0,0,0,,,,0.02631578947368421,4.333333333333333,0.0,,2024-04,Sunday,14,4,0.02631578947368421,,0.0
2024-04-12 06:32:56.422,Видео,Чемпионат Европы по футболу 2016 - Финальная таблица,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6618a928dbc1430ad949c93a,223,4907,189,0,0,1,0,0,,,,0.03851640513552068,1.17989417989418,0.0,,2024-04,Friday,6,4,0.03851640513552068,,0.0
2024-04-08 09:12:28.697,Видео,Динамо - Спартак • 23 Тур РПЛ • Спартак победил вопреки,https://dzen.ru/media/id/6358cb994fee997bedba5cec/66138720f26f101c54f8bd74,39,274,31,0,0,0,0,0,,,,0.11313868613138686,1.2580645161290323,0.0,,2024-04,Monday,9,4,0.11313868613138686,,0.0
2024-04-05 09:23:17.002,Видео,"Спартак - Зенит • Кубок России Путь РПЛ, Полуфинал • Спартак отправляется в Путь Регионов",https://dzen.ru/media/id/6358cb994fee997bedba5cec/660f9394f18eec5c8656b1ce,46,1364,20,0,0,1,0,0,,,,0.01466275659824047,2.3,0.0,,2024-04,Friday,9,4,0.01466275659824047,,0.0
2024-04-02 09:36:56.488,Видео,"Чемпионская гонка в РПЛ, кто победит? • 22 тур РПЛ",https://dzen.ru/media/id/6358cb994fee997bedba5cec/660ba4761039527997099197,2,25,7,0,0,0,0,0,,,,0.28,0.2857142857142857,0.0,,2024-04,Tuesday,9,4,0.28,0.2857142857142857,0.0
2024-03-31 22:14:52.833,Видео,"Спартак - Урал • 21 Тур РПЛ • Спартак в кризисе, Абаскаль не поможет, но это лучший матч в 2024 году",https://dzen.ru/media/id/6358cb994fee997bedba5cec/6609b2734618d13492e66d7d,0,36,0,0,0,0,0,0,,,,0.0,,,,2024-03,Sunday,22,3,0.0,,
2024-03-29 12:02:55.000,Пост,Главные новости в РПЛ за неделю #1 (29 марта 2024 года)  ⚡️Вратарь…,https://dzen.ru/media/id/6358cb994fee997bedba5cec/660683c015ffb2233653296b,0,14,1,0,0,0,0,0,,,,0.07142857142857142,0.0,,,2024-03,Friday,12,3,0.07142857142857142,0.0,
2024-03-24 08:53:52.213,Видео,Чемпионат Европы по футболу 2020 - Финальная таблица,https://dzen.ru/media/id/6358cb994fee997bedba5cec/65ffbb8d0b55d76e3cecc0cb,956,33572,523,0,0,1,2,0,,,,0.015578458239008698,1.8279158699808795,0.0020920502092050207,,2024-03,Sunday,8,3,0.015578458239008698,,0.0020920502092050207
2024-03-18 10:00:09.855,Видео,Кубок африканских наций (1957 - 2024) Все победители,https://dzen.ru/media/id/6358cb994fee997bedba5cec/65f758344825a81e00e8bccd,2,16,2,0,0,0,0,0,,,,0.125,1.0,0.0,,2024-03,Monday,10,3,0.125,1.0,0.0
